lcsc,category_id,category,subcategory,mfr,package,joints,manufacturer,basic,preferred,description,datasheet,stock,last_on_stock,price,extra,Assembly Process,Min Order Qty,Attrition Qty
636034,621,ADC/DAC/Data Conversion,Digital Potentiometers,MCP4131-104E/SN,SOIC-8-150mil,8,Microchip Tech,0,1,±20% SPI 100kΩ 1.8V~5.5V SOIC-8-150mil  Digital Potentiometers ROHS,https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2210172130_Microchip-Tech-MCP4131-104E-SN_C636034.pdf,670,1741754166,"[{""qFrom"": 1, ""qTo"": 9, ""price"": 0.74}, {""qFrom"": 10, ""qTo"": 29, ""price"": 0.664285714}, {""qFrom"": 30, ""qTo"": 99, ""price"": 0.624285714}, {""qFrom"": 100, ""qTo"": 499, ""price"": 0.577142857}, {""qFrom"": 500, ""qTo"": 999, ""price"": 0.555714286}, {""qFrom"": 1000, ""qTo"": null, ""price"": 0.547142857}]","{""id"": 665711, ""number"": ""C636034"", ""category"": {""id1"": 601, ""id2"": 620, ""name1"": ""ADC/DAC/Data Conversion"", ""name2"": ""Digital Potentiometers""}, ""manufacturer"": {""id"": 169, ""name"": ""Microchip Tech""}, ""package"": ""SOIC-8-150mil"", ""title"": ""Microchip Tech MCP4131-104E/SN"", ""mpn"": ""MCP4131-104E/SN"", ""quantity"": 998, ""quantity1"": 998, ""quantity3"": 0, ""moq"": 1, ""order_multiple"": 1, ""packaging"": ""Tube-packed"", ""packaging_num"": 100, ""prices"": [{""min_qty"": 1, ""max_qty"": 9, ""currency"": ""USD"", ""price"": 0.9438}, {""min_qty"": 10, ""max_qty"": 29, ""currency"": ""USD"", ""price"": 0.7907}, {""min_qty"": 30, ""max_qty"": 99, ""currency"": ""USD"", ""price"": 0.7061}, {""min_qty"": 100, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.6112}, {""min_qty"": 500, ""max_qty"": 999, ""currency"": ""USD"", ""price"": 0.5689}, {""min_qty"": 1000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.55}], ""datasheet"": {""pdf"": ""https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2210172130_Microchip-Tech-MCP4131-104E-SN_C636034.pdf""}, ""rohs"": true, ""attributes"": {""Operating Temperature"": ""-40\u2103~+125\u2103"", ""Resistance Value (Ohms)"": ""100k\u03a9"", ""Number of Channels"": ""1"", ""Precision"": ""\u00b120%"", ""Temperature Coefficient (Typ)"": ""150ppm/\u2103"", ""Number of Taps"": ""129"", ""Supply Voltage"": ""1.8V~5.5V"", ""Interface Type"": ""SPI""}, ""description"": ""\u00b120% SPI 100k\u03a9 1.8V~5.5V SOIC-8-150mil  Digital Potentiometers ROHS"", ""url"": ""https://lcsc.com/product-detail/Digital-Potentiometers_Microchip-Tech-Microchip-Tech-MCP4131-104E-SN_C636034.html""}",SMT,1,0
7955,379,Amplifiers,Comparators,LM393DR2G,SOIC-8,8,onsemi,1,0,5mV 250nA SOIC-8 Comparators ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_1809171611_onsemi-LM393DR2G_C7955.pdf,36287,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.088}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.070142857}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.061}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.053428571}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.048571429}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.046714286}]","{""id"": 8432, ""number"": ""C7955"", ""category"": {""id1"": 515, ""id2"": 517, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Comparators""}, ""manufacturer"": {""id"": 94, ""name"": ""onsemi""}, ""package"": ""SOP-8"", ""title"": ""onsemi LM393DR2G"", ""mpn"": ""LM393DR2G"", ""quantity"": 5535, ""quantity1"": 4160, ""quantity3"": 1375, ""moq"": 1, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2452}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.2045}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1846}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.1669}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.1621}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1592}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/1809171611_onsemi-LM393DR2G_C7955.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM393DR2G_C7955_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM393DR2G_C7955_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM393DR2G_C7955_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM393DR2G_C7955_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM393DR2G_C7955_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM393DR2G_C7955_back.jpg""}], ""rohs"": true, ""attributes"": {""Common Mode Rejection Ratio (CMRR)"": ""-"", ""Input Bias Current (Ib)"": ""0.25uA"", ""Operating Temperature"": ""0\u2103~+70\u2103"", ""Output Type"": ""\u5f00\u96c6;\u8f68\u5230\u8f68"", ""Supply Current"": ""2.5mA"", ""Supply Voltage"": ""2V~36V;1V~18V"", ""Number of Elements"": ""2"", ""Input Hysteresis Voltage (Vhys)"": ""-"", ""Input Offset Voltage (Vos)"": ""5mV""}, ""description"": ""5mV 0.25uA 2 SOP-8  Comparators ROHS"", ""url"": ""https://lcsc.com/product-detail/Comparators_onsemi-onsemi-LM393DR2G_C7955.html""}",SMT,1,0
6961,380,Amplifiers,FET InputAmplifiers,TL072CDT,SOIC-8,8,STMicroelectronics,1,0,3mV 4MHz 20pA Dual channel SOIC-8 FET Input Amplifiers ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_1809051915_STMicroelectronics-TL072CDT_C6961.pdf,139985,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.103}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.083571429}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.073714286}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.065428571}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.057}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.055}]","{""id"": 7433, ""number"": ""C6961"", ""category"": {""id1"": 515, ""id2"": 598, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""FET InputAmplifiers""}, ""manufacturer"": {""id"": 74, ""name"": ""STMicroelectronics""}, ""package"": ""SOP-8"", ""title"": ""STMicroelectronics TL072CDT"", ""mpn"": ""TL072CDT"", ""quantity"": 103905, ""quantity1"": 103615, ""quantity3"": 290, ""moq"": 1, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2293}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.1859}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1673}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.1313}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.121}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1148}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/1809051915_STMicroelectronics-TL072CDT_C6961.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_STMicroelectronics-TL072CDT_C6961_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_STMicroelectronics-TL072CDT_C6961_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_STMicroelectronics-TL072CDT_C6961_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_STMicroelectronics-TL072CDT_C6961_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_STMicroelectronics-TL072CDT_C6961_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_STMicroelectronics-TL072CDT_C6961_back.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""0\u2103~+70\u2103"", ""Gain Bandwidth Product(GBP)"": ""4MHz"", ""Voltage - Input Offset(Vos)"": ""3mV"", ""Supply Current Per Channel"": ""2.5mA"", ""Number of Circuits"": ""2"", ""Current - Input Bias(Ib)"": ""20pA""}, ""description"": ""3mV 4MHz 20pA 2 SOP-8  FET InputAmplifiers ROHS"", ""url"": ""https://lcsc.com/product-detail/FET-InputAmplifiers_STMicroelectronics-STMicroelectronics-TL072CDT_C6961.html""}",SMT,1,0
71035,378,Amplifiers,Operational Amplifier,LM324DT,SOIC-14,14,STMicroelectronics,1,0,Quad 20nA 0.4V/us 1.3MHz SOIC-14 Operational Amplifier ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_1809051220_STMicroelectronics-LM324DT_C71035.pdf,239845,1741754148,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.075714286}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.060428571}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.052571429}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.046142857}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.043857143}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.042285714}]","{""id"": 72134, ""number"": ""C71035"", ""category"": {""id1"": 515, ""id2"": 516, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Operational Amplifier""}, ""manufacturer"": {""id"": 74, ""name"": ""STMicroelectronics""}, ""package"": ""SOP-14"", ""title"": ""STMicroelectronics LM324DT"", ""mpn"": ""LM324DT"", ""quantity"": 306050, ""quantity1"": 198435, ""quantity3"": 107615, ""moq"": 1, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2017}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.1618}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1424}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.125}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.1202}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1174}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/1809051220_STMicroelectronics-LM324DT_C71035.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221231_STMicroelectronics-LM324DT_C71035_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221231_STMicroelectronics-LM324DT_C71035_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221231_STMicroelectronics-LM324DT_C71035_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221231_STMicroelectronics-LM324DT_C71035_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221231_STMicroelectronics-LM324DT_C71035_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221231_STMicroelectronics-LM324DT_C71035_back.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221231_STMicroelectronics-LM324DT_C71035_blank.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221231_STMicroelectronics-LM324DT_C71035_blank.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221231_STMicroelectronics-LM324DT_C71035_blank.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""0\u2103~+70\u2103"", ""Gain Bandwidth Product(GBP)"": ""1.3MHz"", ""Supply Current"": ""1.5mA"", ""Output Current"": ""40mA"", ""-3db Bandwidth"": ""-"", ""Number of Circuits"": ""4"", ""Current - Input Bias(Ib)"": ""20nA""}, ""description"": ""20nA 4 1.3MHz SOP-14  Operational Amplifier ROHS"", ""url"": ""https://lcsc.com/product-detail/Operational-Amplifier_STMicroelectronics-STMicroelectronics-LM324DT_C71035.html""}",SMT,1,0
7377,378,Amplifiers,Operational Amplifier,MCP6002T-I/SN,SOIC-8,8,Microchip Tech,0,1,Dual 1pA 0.6V/us 1MHz SOIC-8 Operational Amplifier ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_2304140030_Microchip-Tech-MCP6002T-I-SN_C7377.pdf,86497,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.283285714}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.222571429}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.193}, {""qFrom"": 500, ""qTo"": 3299, ""price"": 0.166571429}, {""qFrom"": 3300, ""qTo"": 6599, ""price"": 0.151185714}, {""qFrom"": 6600, ""qTo"": null, ""price"": 0.146828571}]","{""id"": 7854, ""number"": ""C7377"", ""category"": {""id1"": 515, ""id2"": 516, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Operational Amplifier""}, ""manufacturer"": {""id"": 169, ""name"": ""Microchip Tech""}, ""package"": ""SOP-8"", ""title"": ""Microchip Tech MCP6002T-I/SN"", ""mpn"": ""MCP6002T-I/SN"", ""quantity"": 47130, ""quantity1"": 26005, ""quantity3"": 21125, ""moq"": 1, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 3300, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2845}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.2239}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1944}, {""min_qty"": 500, ""max_qty"": 3299, ""currency"": ""USD"", ""price"": 0.168}, {""min_qty"": 3300, ""max_qty"": 6599, ""currency"": ""USD"", ""price"": 0.1608}, {""min_qty"": 6600, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1565}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/2304140030_Microchip-Tech-MCP6002T-I-SN_C7377.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_Microchip-Tech-MCP6002T-I-SN_C7377_back.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""-40\u2103~+85\u2103"", ""Rail to Rail"": ""\u8f68\u5230\u8f68"", ""Gain Bandwidth Product(GBP)"": ""1MHz"", ""Supply Current"": ""100uA"", ""Output Current"": ""23mA"", ""-3db Bandwidth"": ""-"", ""Supply Voltage"": ""1.8V~6V"", ""Number of Circuits"": ""2"", ""Current - Input Bias(Ib)"": ""1pA""}, ""description"": ""1pA 2 1MHz \u8f68\u5230\u8f68 SOP-8  Operational Amplifier ROHS"", ""url"": ""https://lcsc.com/product-detail/Operational-Amplifier_Microchip-Tech-Microchip-Tech-MCP6002T-I-SN_C7377.html""}",SMT,1,0
7426,378,Amplifiers,Operational Amplifier,NE5532DR,SOIC-8,8,Texas Instruments,1,0,Dual 200nA 9V/us 10MHz SOIC-8 Operational Amplifier ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_1809301912_Texas-Instruments-NE5532DR_C7426.pdf,104647,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.081714286}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.064571429}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.055714286}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.048571429}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.046}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.044285714}]","{""id"": 7903, ""number"": ""C7426"", ""category"": {""id1"": 515, ""id2"": 516, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Operational Amplifier""}, ""manufacturer"": {""id"": 100, ""name"": ""Texas Instruments""}, ""package"": ""SOP-8"", ""title"": ""Texas Instruments NE5532DR"", ""mpn"": ""NE5532DR"", ""quantity"": 29644, ""quantity1"": 29644, ""quantity3"": 0, ""moq"": 5, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2276}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.182}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1625}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.1381}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.1272}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1207}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/1809301912_Texas-Instruments-NE5532DR_C7426.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_Texas-Instruments-NE5532DR_C7426_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_Texas-Instruments-NE5532DR_C7426_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_Texas-Instruments-NE5532DR_C7426_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_Texas-Instruments-NE5532DR_C7426_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_Texas-Instruments-NE5532DR_C7426_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_Texas-Instruments-NE5532DR_C7426_back.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_Texas-Instruments-NE5532DR_C7426_blank.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_Texas-Instruments-NE5532DR_C7426_blank.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_Texas-Instruments-NE5532DR_C7426_blank.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""0\u2103~+70\u2103"", ""Gain Bandwidth Product(GBP)"": ""10MHz"", ""Supply Current"": ""8mA"", ""Output Current"": ""38mA"", ""-3db Bandwidth"": ""-"", ""Number of Circuits"": ""2"", ""Current - Input Bias(Ib)"": ""200nA""}, ""description"": ""200nA 2 10MHz SOP-8  Operational Amplifier ROHS"", ""url"": ""https://lcsc.com/product-detail/Operational-Amplifier_Texas-Instruments-Texas-Instruments-NE5532DR_C7426.html""}",SMT,1,0
7950,378,Amplifiers,Operational Amplifier,LM358DR2G,SOIC-8,8,onsemi,1,0,Dual 45nA 1MHz SOIC-8 Operational Amplifier ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_2304140030_onsemi-LM358DR2G_C7950.pdf,70757,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.092285714}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.073428571}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.063714286}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.055714286}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.052571429}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.050714286}]","{""id"": 8427, ""number"": ""C7950"", ""category"": {""id1"": 515, ""id2"": 516, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Operational Amplifier""}, ""manufacturer"": {""id"": 94, ""name"": ""onsemi""}, ""package"": ""SOP-8"", ""title"": ""onsemi LM358DR2G"", ""mpn"": ""LM358DR2G"", ""quantity"": 16291, ""quantity1"": 16166, ""quantity3"": 125, ""moq"": 5, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.4519}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.3739}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.3357}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.3023}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.2928}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.2864}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/2304140030_onsemi-LM358DR2G_C7950.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM358DR2G_C7950_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM358DR2G_C7950_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM358DR2G_C7950_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM358DR2G_C7950_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM358DR2G_C7950_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM358DR2G_C7950_back.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM358DR2G_C7950_blank.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM358DR2G_C7950_blank.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM358DR2G_C7950_blank.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""0\u2103~+70\u2103"", ""Gain Bandwidth Product(GBP)"": ""1MHz"", ""Supply Current"": ""1.5mA"", ""Output Current"": ""40mA"", ""-3db Bandwidth"": ""-"", ""Number of Circuits"": ""2"", ""Current - Input Bias(Ib)"": ""45nA""}, ""description"": ""45nA 2 1MHz SOP-8  Operational Amplifier ROHS"", ""url"": ""https://lcsc.com/product-detail/Operational-Amplifier_onsemi-onsemi-LM358DR2G_C7950.html""}",SMT,1,0
18229,378,Amplifiers,Operational Amplifier,LM2904DR2G,SOIC-8,8,onsemi,0,1,Dual 45nA 1MHz SOIC-8 Operational Amplifier ROHS,https://www.lcsc.com/datasheet/lcsc_datasheet_1811012110_onsemi-LM2904DR2G_C18229.pdf,130743,1741754147,"[{""qFrom"": 1, ""qTo"": 49, ""price"": 0.097571429}, {""qFrom"": 50, ""qTo"": 149, ""price"": 0.077714286}, {""qFrom"": 150, ""qTo"": 499, ""price"": 0.067571429}, {""qFrom"": 500, ""qTo"": 2499, ""price"": 0.059142857}, {""qFrom"": 2500, ""qTo"": 4999, ""price"": 0.056285714}, {""qFrom"": 5000, ""qTo"": null, ""price"": 0.054285714}]","{""id"": 18922, ""number"": ""C18229"", ""category"": {""id1"": 515, ""id2"": 516, ""name1"": ""Operational Amplifier/Comparator"", ""name2"": ""Operational Amplifier""}, ""manufacturer"": {""id"": 94, ""name"": ""onsemi""}, ""package"": ""SOP-8"", ""title"": ""onsemi LM2904DR2G"", ""mpn"": ""LM2904DR2G"", ""quantity"": 7325, ""quantity1"": 1965, ""quantity3"": 5360, ""moq"": 1, ""order_multiple"": 5, ""packaging"": ""Tape & Reel (TR)"", ""packaging_num"": 2500, ""prices"": [{""min_qty"": 5, ""max_qty"": 49, ""currency"": ""USD"", ""price"": 0.2519}, {""min_qty"": 50, ""max_qty"": 149, ""currency"": ""USD"", ""price"": 0.2051}, {""min_qty"": 150, ""max_qty"": 499, ""currency"": ""USD"", ""price"": 0.1851}, {""min_qty"": 500, ""max_qty"": 2499, ""currency"": ""USD"", ""price"": 0.1601}, {""min_qty"": 2500, ""max_qty"": 4999, ""currency"": ""USD"", ""price"": 0.149}, {""min_qty"": 5000, ""max_qty"": 9999999, ""currency"": ""USD"", ""price"": 0.1423}], ""datasheet"": {""pdf"": ""https://datasheet.lcsc.com/lcsc/1811012110_onsemi-LM2904DR2G_C18229.pdf""}, ""images"": [{""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM2904DR2G_C18229_front.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM2904DR2G_C18229_front.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM2904DR2G_C18229_front.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM2904DR2G_C18229_back.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM2904DR2G_C18229_back.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM2904DR2G_C18229_back.jpg""}, {""96x96"": ""https://assets.lcsc.com/images/lcsc/96x96/20221228_onsemi-LM2904DR2G_C18229_blank.jpg"", ""224x224"": ""https://assets.lcsc.com/images/lcsc/224x224/20221228_onsemi-LM2904DR2G_C18229_blank.jpg"", ""900x900"": ""https://assets.lcsc.com/images/lcsc/900x900/20221228_onsemi-LM2904DR2G_C18229_blank.jpg""}], ""rohs"": true, ""attributes"": {""Operating Temperature"": ""-40\u2103~+85\u2103"", ""Gain Bandwidth Product(GBP)"": ""1MHz"", ""Supply Current"": ""1.5mA"", ""Output Current"": ""40mA"", ""-3db Bandwidth"": ""-"", ""Number of Circuits"": ""2"", ""Current - Input Bias(Ib)"": ""45nA""}, ""description"": ""45nA 2 1MHz SOP-8  Operational Amplifier ROHS"", ""url"": ""https://lcsc.com/product-detail/Operational-Amplifier_onsemi-onsemi-LM2904DR2G_C18229.html""}",SMT,1,0
